"intProjectID","intProjectNo","strDescription","strLegal","strFileNo","datStartDate","datComplDate","bolCancelled","curSSAFees","curSSADisbursements","curPrice","curExpToDate","strAgentFirstName","strAgentLastName","strLocation","strProvAbrev","strDeptAbrev","strClientContactFirst","strClientContactLast","strRollNumber","strProjRefNo","strLDU","strPACNo","strSMANo","datReportOfSurplus","strDisposalMethod","strPropertyType","strPurchaserType","strInterestSold"
274,765845,"RETROCEDE AIRPORT LANDS TO PROVINCE","BLKS.A&B,DL 962 & BLK.A,DL 963; DL 1607(EXCEPT BLK.A); COAST DIST.","9075-P3/5",11/17/1993,8/15/1997,0,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","PUNTZI MOUNTAIN","BC","TC","","","","","0","25","766539",11/3/1993,"Retrocession to Province","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Province","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;"
275,765846,"RETROCESSION OF A/P TO PROV & SELL FED PORTION TO VILLAGE","","9075-M16/6",11/17/1993,9/27/1996,0,.0000,.0000,.0000,.0000,"JOE","GORMLEY","MIDWAY","BC","TC","","","","","0","0","766521",10/7/1993,"Retrocession to Province","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Province","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;"
276,765729,"MAINWARING ROAD R/W FOR TREE CLEARING","","9075-V7/233",11/12/1993,1/21/1994,1,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","VICTORIA","BC","TC","","","","","","0","0",11/12/1993,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Private Sector","Easement"
277,765745,"RETROCESSION OF AIRPORT","48.55 ACRES PLAN B 4092, LYTTON DIV. YALE DISTRICT","9075-B6/12-1",11/12/1993,3/1/1994,0,.0000,.0000,.0000,.0000,"THERESA","LIAO","BOSTON BAR","BC","TC","","","","","","0","0",11/12/1993,"Retrocession to Province","Vacant Land","Province","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;"
278,765847,"DISPOSAL RESIDENTIAL MOBILE HOME","L 48 BL 27 PL 40721","9070-H1/23",12/30/1993,7/27/1994,0,.0000,.0000,.0000,.0000,"MARY","LUI","HAINES JUNCTION","YT","RCMP","","","","","0","0","0",10/22/1993,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
279,765471,"DISPOSAL RESIDENTIAL TRAILER","","9070-P45/5-1",12/30/1993,1/28/1994,0,.0000,.0000,.0000,.0000,"MARY","LUI","PELLY CROSSING","BC","RCMP","","","","","0","0","0",10/22/1993,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Building Only"
280,765878,"346-4TH AVE.WEST","LOT 1, D.L. 251, PLAN 8864 -SUBDIVISION OF LOT IN PROGRESS","9075-P17/86",1/10/1994,5/15/1995,0,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","PRINCE RUPERT","BC","HWC","","","","","0","0","0",7/9/1993,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
281,834047,"1.8 AC TO INA","","9075-P5/23",,1/12/1994,0,.0000,.0000,.0000,.0000,"MARGOT","MACFADYEN","PENTICTON","BC","PWGSC","","","","","","0","0",,"Direct Negotiations","Improved","CLC","Administration & Control"
282,765906,"DOMESTIC SITE, CFS MASSET LOT 3, DL 7, QUEEN CHARLOTTE DISTRICT","","9075-M6/33",1/14/1994,5/20/1994,0,.0000,.0000,.0000,.0000,"THERESA","LIAO","MASSET","BC","DND","","","","","","0","0",7/24/1992,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Municipality","Fee Simple"
283,765907,"LOTS 1080 & 1084, QUAD 105/D11, PLAN 92-34, 74173 CLSR, WHITEHORSE YT","SUBDDIVIDED LOT 1080-1 AND 1080-2 PLAN 97-46,8004 CLSR","9075-W7/126",1/14/1994,11/26/1997,0,.0000,.0000,.0000,.0000,"TRACY","WAN","WHITEHORSE","YT","HWC","","","","","0","288","766568",4/19/1993,"Interdepartmental Transfer","Vacant Land","OGD","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;"
284,765908,"5235 GISCOME ROAD, PRINCE GEORGE LOT A DISTRICT LOT 1543","","9075-P16/109",1/26/1994,4/16/1996,0,.0000,.0000,.0000,.0000,"TRACY","WAN","PRINCE GEORGE","BC","NRC-F","","","","","","299","766532",1/10/1994,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Municipality","Fee Simple"
285,0,"41.17 HA OF LAND-TWP 5, RANGE 27, SEC 7","","9075-H8/20",1/26/1994,2/15/1994,1,.0000,.0000,.0000,.0000,"JOE","GORMLEY","HOPE","BC","TC","","","","","","0","0",1/5/1994,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Municipality","Fee Simple"
286,765909,"CECIL LAKE","NE 1/4, SEC. 17, TWP 84, RG 17 W6M IN RED ON PLAN 22029","9075-F8/25",1/26/1994,3/17/1995,0,.0000,.0000,.0000,.0000,"THERESA","LIAO","FORT ST. JOHN","BC","TC","","","","","","0","0",12/30/1993,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Private Sector","Fee Simple"
287,834140,"DISPOSAL OF WATERLOT - D.L.14254, KOOTENAY DISTRICT","","9075-K48/2",9/7/1973,5/15/1995,0,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","GRAY CREEK","BC","PWGSC","","","","","","0","0",,"Retrocession to Province","Vacant Land","Province","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;"
288,765060,"BLDG. FOR REMOVAL - BLDG.189 - RAFTING BUILDING","","",3/15/1994,3/25/1994,0,.0000,.0000,.0000,.0000,"THERESA","LIAO","CHILLIWACK","BC","DND","","","","","0","0","0",9/17/1992,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Building Only"
289,765879,"1438 JAMAICA AVENUE","LOTS 9 & 10, BL.46, SEC.8, D.L.251, RGE.5 COAST DIST, PL.923","9075-P17/85-5",2/18/1994,7/12/1994,0,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","PRINCE RUPERT","BC","TC","","","","","0","0","0",11/3/1993,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
290,765880,"1510 ATLIN AVENUE (CCG RESIDENCE)","LOT 24 & 25, BLOCK 5, SECTION 2, DL 1992, RG 5, CD PLAN 92","9075-P17/85-1",2/18/1994,8/25/1999,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","PRINCE RUPERT","BC","DFO-CG","","","","","0","0","766533",11/3/1993,"Listing","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
291,765881,"200 CRESTVIEW DRIVE (CCG RESIDENCE)","LOT 43 DL 251 RANGE 5 COAST DISTRICT PLAN 4952","9075-P17/85-2",2/18/1994,10/24/1997,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","PRINCE RUPERT","BC","DFO-CG","","","","","0","0","766534",11/3/1993,"Listing","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
292,765911,"214 CRESTVIEW DRIVE","LOT 41, D.L. 251, RANGE 5, COAST DISTRICT, PLAN 4952","9075-P17/85-4",3/11/1994,7/21/1994,0,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","PRINCE RUPERT","BC","TC","","","","","","0","0",11/3/1993,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
293,765882,"224 CRESTVIEW DRIVE (CCG RESIDENCE)","LOT 39, DL 251, RANGE 5, COAST DIST, PLAN 4952 PID 010663754","9075-P17/85-3",2/18/1994,6/25/1999,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","PRINCE RUPERT","BC","DFO-CG","","","","","0","0","766535",11/3/1993,"Listing","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
294,765883,"1727 JAMAICA AVENUE","LOTS 17 & 18, BLK.43, SEC.8, D.L.251, RGE.5, COAST DISTRICT, PLAN 923","9075-P17/85-6",2/18/1994,2/21/1995,0,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","PRINCE RUPERT","BC","DFO-CG","","","","","","0","0",11/3/1993,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
295,765884,"1734 INDIA AVENUE (CCG RESIDENCE)","LOT 9 & 10, BLOCK 43 SECT. 9 DL 251 RANGE 5 COAST DIST PLAN 923","9075-P17/85-7",2/18/1994,4/15/1998,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","PRINCE RUPERT","BC","DFO-CG","","","","","0","0","766536",11/3/1993,"Listing","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
296,765885,"1,2&3 AERO POINT CRESCENT - THREE CCG RESIDENCES ON 1 LOT","PART OF PCL.1&2,WFT.BLK.'I',RGE.5,COAST RGE.5 -WILL CHANGE W. NEW C/T","9075-P17/85-8",2/18/1994,,0,.0000,.0000,.0000,.0000,"GABE","VARGA","PRINCE RUPERT","BC","DFO-CG","","","","","0","295","766537",11/3/1993,"Interdepartmental Transfer","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","OGD","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;"
297,765871,"346-4TH AVE.WEST (SUBDIVISION WEST 2 M.)   REF: 9075-P17/86","LOT 1, D.L. 251, PLAN 8864","9075-P17/86-1",2/18/1994,5/15/1995,0,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","PRINCE RUPERT","BC","HWC","","","","","0","0","0",7/9/1993,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
298,765843,"RESIDENCE ON TWO LOTS","LOTS 20 & 21, BLK.5, D.L.16A, Q.C.D., PLAN 934","9075-Q2/28",4/20/1994,1/25/1995,0,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","QUEEN CHARLOTTE CITY","BC","RCMP","","","","","","0","0",12/15/1993,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
299,765914,"QUIT CLAIM OF EASEMENT","","9075-C16/2",5/15/1994,6/20/1994,0,.0000,.0000,.0000,.0000,"JOE","GORMLEY","COBBLE HILL","BC","TC","","","","","0","0","0",5/15/1994,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Private Sector","Easement"
300,848596,"KIRKLAND ISLAND RANGE","RELEASE OF STATUTORY RIGHT OF WAY H6106 ON TITLE","9075-K60/1",4/1/1994,,0,.0000,.0000,.0000,.0000,"AMELIA","WEATHERBE","RICHMOND","BC","DFO","","","","","16802","0","848597",4/1/1994,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Province","Easement"
301,765913,"SALMO AIRPORT","PART OF BLOCKS 29-34 OF D.L. 273 TOTAL AREA 82.42 HA","9075-S2/11",5/26/1994,6/6/1997,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","SALMO","BC","TC","","","","","0","31","766545",3/29/1994,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Municipality","Fee Simple"
302,765912,"RETROCEDE PART BLK.'H'","PART OF BLOCK H, D.L.1535, PEACE RIVER DISTRICT, PLAN OGP36853","9075-F7/49",1/14/1994,1/19/1995,0,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","FORT NELSON","BC","TC","","","","","","0","0",1/10/1994,"Retrocession to Province","Vacant Land","Province","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;"
303,765868,"REVERSION FROM CITY OF FORT ST. JOHN; THEN TRANSFER TO PROVINCE-MOTH","PARCEL B (41429M)OF BLK.A,SEC.17,TWP.84,RGE.19,W6M,PEACE RIVER,PL.3162","9075-C102/2",1/1/1994,10/28/1996,0,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","CHARLIE LAKE","BC","TC","","","","","0","0","766502",1/1/1994,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Province","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;"
304,765915,"DISPOSAL OF TRAILER","","9070-F7/50",5/31/1994,7/26/1994,0,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","FORT NELSON","BC","TC","","","","","","0","0",5/17/1994,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Province","Building Only"
305,765916,"DISPOSAL OF SURPLUS BLDGS AT ABANDONED DEW LINE SITE.","","9070-Y2",6/1/1994,7/12/1994,0,.0000,.0000,.0000,.0000,"TINA","IRELAND","KOMAKUK BEACH","YT","DND","","","","","","0","0",4/7/1994,"Direct Negotiations","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","CLC","Administration & Control"
306,765934,"HAZARD BEACON #2-RETURN EXPROP.LAND & OBTAIN R/W","","9075-K1/101",6/14/1994,10/4/1995,1,.0000,.0000,.0000,.0000,"THERESA","LIAO","KAMLOOPS","BC","TC","","","","","","0","0",6/8/1994,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Tenant","Easement"
